Date - Time,Lat,Long,Depth,Mag,Location
29 March 2019 - 01:09 AM,7.04,123.75,54,1.7,045 km N 87° W of Upi (Maguindanao)
29 March 2019 - 12:05 AM,17.69,120.22,17,2,019 km N 53° W of San Vicente (Ilocos Sur)
28 March 2019 - 10:54 PM,14.75,123.21,31,2.6,069 km N 41° E of Paracale (Camarines Norte)
28 March 2019 - 10:25 PM,18.24,120.59,28,2.7,002 km S 66° W of Bacarra (Ilocos Norte)
28 March 2019 - 08:27 PM,9.7,126.51,12,2.6,040 km S 76° E of General Luna (Surigao Del Norte)
28 March 2019 - 06:53 PM,7.87,126.99,10,2.3,057 km N 56° E of Baganga (Davao Oriental)
28 March 2019 - 06:34 PM,12.82,124.76,3,2.9,034 km N 33° W of Pambujan (Northern Samar)
28 March 2019 - 06:04 PM,7.96,125.09,11,2.4,005 km N 16° W of Valencia City (Bukidnon)
28 March 2019 - 04:53 PM,12.17,121.69,27,1.9,030 km N 69° W of San Jose (Romblon)
28 March 2019 - 04:52 PM,7.99,127.18,30,2.3,083 km N 57° E of Baganga (Davao Oriental)
28 March 2019 - 04:45 PM,10.38,125.23,22,2.2,004 km S 70° E of Hinunangan (Southern Leyte)
28 March 2019 - 09:42 AM,5.36,125.85,11,3.3,042 km S 78° E of Sarangani (Davao Occidental)
28 March 2019 - 09:33 AM,11.04,126.38,1,3.5,072 km N 90° E of Guiuan (Eastern Samar)
28 March 2019 - 09:28 AM,11,126.28,1,2.6,061 km S 86° E of Guiuan (Eastern Samar)
28 March 2019 - 08:56 AM,11.05,126.67,38,2.3,103 km N 89° E of Guiuan (Eastern Samar)
28 March 2019 - 04:28 AM,8.75,126.72,17,1.8,050 km S 68° E of Cagwait (Surigao Del Sur)
28 March 2019 - 04:13 AM,7.61,126.43,73,2.3,015 km N 74° W of Baganga (Davao Oriental)
28 March 2019 - 03:35 AM,9.01,126.29,26,2.4,004 km N 11° E of Bayabas (Surigao Del Sur)
28 March 2019 - 03:01 AM,6.59,126.44,56,2.7,041 km S 81° E of Governor Generoso (Davao Oriental)
28 March 2019 - 01:57 AM,8.25,125.74,45,2.8,011 km S 50° W of La Paz (Agusan Del Sur)
28 March 2019 - 01:38 AM,15.33,119.36,20,2.8,060 km S 79° W of Palauig (Zambales)
28 March 2019 - 12:10 AM,9.74,122.12,4,2.6,032 km S 86° W of Sipalay (Negros Occidental)
27 March 2019 - 11:54 PM,10.41,125.22,1,2,016 km N 14° W of Anahawan (Southern Leyte)
27 March 2019 - 11:51 PM,8.22,125.89,21,2,006 km N 46° E of Loreto (Agusan Del Sur)
27 March 2019 - 11:43 PM,8.78,123.16,6,2.4,029 km N 15° E of Manukan (Zamboanga Del Norte)
27 March 2019 - 09:47 PM,10.41,125.21,5,2.3,002 km N 40° E of Hinunangan (Southern Leyte)
27 March 2019 - 08:38 PM,19.7,121.66,25,2.2,051 km N 23° E of Calayan (Cagayan)
27 March 2019 - 08:03 PM,9.82,121.57,21,2.1,078 km S 30° W of Anini-y (Antique)
