Date - Time,Lat,Long,Depth,Mag,Location
28 July 2019 - 03:46 PM,13.69,121.46,1,2.3,017 km S 24° E of San Juan (Batangas)
28 July 2019 - 03:26 PM,9.32,126.34,16,2.6,017 km N 71° E of Cortes (Surigao Del Sur)
28 July 2019 - 03:23 PM,20.68,121.78,8,2.3,017 km S 39° W of Itbayat (Batanes)
28 July 2019 - 02:49 PM,21.02,121.9,12,3.6,026 km N 13° E of Itbayat (Batanes)
28 July 2019 - 02:40 PM,20.87,121.87,18,3.5,009 km N 18° E of Itbayat (Batanes)
28 July 2019 - 12:52 PM,14.99,120.33,26,2.2,015 km N 65° E of Castillejos (Zambales)
28 July 2019 - 12:03 PM,20.78,121.71,9,3.9,014 km S 82° W of Itbayat (Batanes)
28 July 2019 - 10:18 AM,11.04,121.81,1,3.2,025 km N 55° W of Patnongon (Antique)
28 July 2019 - 09:59 AM,7.79,125.11,28,2.3,013 km S 03° E of Valencia City (Bukidnon)
28 July 2019 - 08:31 AM,21,122.25,7,3.3,048 km N 61° E of Itbayat (Batanes)
28 July 2019 - 07:55 AM,7.72,125.21,10,2.7,012 km S 81° E of Quezon (Bukidnon)
28 July 2019 - 07:42 AM,13.54,121.3,4,3,022 km N 34° E of Calapan City (Oriental Mindoro)
28 July 2019 - 07:11 AM,7.72,125.17,15,3.1,008 km S 74° E of Quezon (Bukidnon)
28 July 2019 - 06:53 AM,20.78,121.58,1,3.3,027 km S 86° W of Itbayat (Batanes)
28 July 2019 - 06:15 AM,8.51,126.91,24,3.1,065 km N 76° E of Hinatuan (Surigao Del Sur)
28 July 2019 - 06:02 AM,9.17,125.66,1,2,014 km N 66° E of Cabadbaran (Agusan Del Norte)
28 July 2019 - 05:58 AM,20.66,122.02,19,2.8,024 km S 50° E of Itbayat (Batanes)
28 July 2019 - 05:02 AM,8.75,125.43,12,2.3,020 km S 80° W of Las Nieves (Agusan Del Norte)
28 July 2019 - 04:14 AM,20.7,122.1,16,3.8,028 km S 69° E of Itbayat (Batanes)
28 July 2019 - 03:33 AM,6.75,124.43,33,2.4,011 km S 40° W of Ampatuan (Maguindanao)
28 July 2019 - 03:07 AM,20.71,121.98,23,3.4,017 km S 56° E of Itbayat (Batanes)
28 July 2019 - 01:42 AM,20.62,121.94,16,2.4,018 km N 11° W of Basco (Batanes)
28 July 2019 - 12:57 AM,6.89,125.05,11,2.3,009 km S 29° W of Makilala (North Cotabato)
