Date - Time,Lat,Long,Depth,Mag,Location
24 August 2021 - 03:57 PM,14.13,120.41,112,1.7,025 km N 75° W of Nasugbu (Batangas)
24 August 2021 - 03:46 PM,14.21,120.2,53,1.5,040 km N 11° E of Lubang (Occidental Mindoro)
24 August 2021 - 03:31 PM,14.08,120.48,107,1.8,017 km N 89° W of Nasugbu (Batangas)
24 August 2021 - 01:51 PM,17.06,120.22,43,2,027 km S 64° W of City Of Candon (Ilocos Sur)
24 August 2021 - 08:30 AM,13.18,123.99,27,2.4,015 km S 89° W of Rapu-rapu (Albay)
24 August 2021 - 06:58 AM,13.7,120.6,98,2.6,016 km S 06° W of Calatagan (Batangas)
24 August 2021 - 06:36 AM,17.36,120.11,1,2.7,036 km S 54° W of Caoayan (Ilocos Sur)
24 August 2021 - 06:04 AM,13.68,120.57,106,2.6,019 km S 22° W of Calatagan (Batangas)
24 August 2021 - 06:04 AM,16.17,121.82,32,1.5,015 km N 77° W of Dinalungan (Aurora)
24 August 2021 - 05:32 AM,11.5,124.36,19,3,009 km S 30° W of Naval (Biliran)
24 August 2021 - 04:11 AM,17.48,122.25,83,2.6,018 km N 15° W of Divilacan (Isabela)
24 August 2021 - 03:51 AM,6.44,126.04,7,2.1,024 km S 08° W of Governor Generoso (Davao Oriental)
24 August 2021 - 03:18 AM,15.94,121.91,8,2.4,023 km S 13° W of Dinalungan (Aurora)
24 August 2021 - 02:22 AM,7.25,127.52,16,3.3,112 km S 71° E of Baganga (Davao Oriental)
24 August 2021 - 02:06 AM,11.25,124.6,14,2.6,008 km N 32° E of Kananga (Leyte)
23 August 2021 - 11:36 PM,16.39,120.51,31,2,009 km S 71° W of City Of Baguio (Benguet)
23 August 2021 - 09:42 PM,16.36,120.68,19,1.8,000 km N 26° E of Itogon (Benguet)
23 August 2021 - 09:25 PM,13.89,120.47,63,1.7,019 km N 71° W of Calatagan (Batangas)
23 August 2021 - 09:00 PM,16.34,122.22,21,2.6,012 km N 58° E of Casiguran (Aurora)
23 August 2021 - 07:42 PM,13.74,120.62,101,2,011 km S 07° W of Calatagan (Batangas)
23 August 2021 - 07:30 PM,15.97,120.33,99,2.1,006 km N 21° W of City Of San Carlos (Pangasinan)
23 August 2021 - 07:09 PM,14.1,120.39,117,3,026 km N 83° W of Nasugbu (Batangas)
23 August 2021 - 07:03 PM,9.03,126.41,2,2.8,016 km N 65° E of Bayabas (Surigao Del Sur)
23 August 2021 - 06:43 PM,7.3,127.83,14,2.9,142 km S 78° E of Baganga (Davao Oriental)
23 August 2021 - 06:34 PM,19.88,121.75,11,3.5,045 km N 23° W of Babuyan Island (Calayan) (Cagayan)
23 August 2021 - 05:00 PM,12.74,121.13,1,2.7,028 km N 47° E of Calintaan (Occidental Mindoro)
23 August 2021 - 01:14 PM,13.67,120.61,100,1.8,018 km S 08° W of Calatagan (Batangas)
