Date - Time,Lat,Long,Depth,Mag,Location
24 November 2018 - 10:14 AM,6.58,126.11,19,2.9,009 km S 27° E of Governor Generoso (Davao Oriental)
24 November 2018 - 07:25 AM,9.4,125.61,16,2.8,007 km S 32° E of Kitcharao (Agusan Del Norte)
24 November 2018 - 06:23 AM,13.59,124.97,5,2.3,065 km S 83° E of Baras (Catanduanes)
24 November 2018 - 06:11 AM,17.2,120.86,1,3.2,017 km N 49° W of Bontoc (Mountain Province)
24 November 2018 - 04:14 AM,5.51,126.22,66,2.7,079 km S 58° E of Jose Abad Santos (Davao Occidental)
24 November 2018 - 03:32 AM,20.19,121.35,14,2.4,057 km S 73° W of Sabtang (Batanes)
24 November 2018 - 02:52 AM,5.67,126.94,94,3,145 km S 41° E of Governor Generoso (Davao Oriental)
24 November 2018 - 01:43 AM,9.72,122.28,12,2.5,014 km S 72° W of Sipalay (Negros Occidental)
24 November 2018 - 12:39 AM,7.82,126.77,16,2.4,035 km N 40° E of Baganga (Davao Oriental)
24 November 2018 - 12:07 AM,11.77,126.19,26,2.9,082km S 69° E of Dolores (Eastern Samar)
24 November 2018 - 12:06 AM,15.66,119.75,32,2,020 km S 56° W of Santa Cruz (Zambales)
24 November 2018 - 12:00 AM,3.38,124.79,73,4.3,239 km S 18° W of Sarangani (Davao Occidental)
23 November 2018 - 11:14 PM,6.56,126.48,33,2.4,046 km S 77° E of Governor Generoso (Davao Oriental)
23 November 2018 - 10:47 PM,6.46,124.01,6,2.3,014 km S 21° W of Kalamansig (Sultan Kudarat)
23 November 2018 - 09:50 PM,13.56,120.09,15,3,025 km S 43° W of Looc (Occidental Mindoro)
23 November 2018 - 09:02 PM,6.44,123.83,1,2,029 km S 59° W of Kalamansig (Sultan Kudarat)
23 November 2018 - 08:37 PM,12.9,124.61,27,2,036 km N 47° E of Biri (Northern Samar)
23 November 2018 - 07:24 PM,13.61,125.4,36,2.9,112 km S 87° E of Baras (Catanduanes)
23 November 2018 - 06:52 PM,6.38,123.9,28,2,028 km S 40° W of Kalamansig (Sultan Kudarat)
23 November 2018 - 06:16 PM,6.37,123.78,1,2.5,039 km S 53° W of Kalamansig (Sultan Kudarat)
