Date - Time,Lat,Long,Depth,Mag,Location
28 June 2020 - 04:01 PM,19.04,121.26,14,2.1,034†km S 39∞ W of Calayan (Cagayan)
28 June 2020 - 03:42 PM,7.49,126.79,21,3.1,027†km S 69∞ E of Baganga (Davao Oriental)
28 June 2020 - 02:31 PM,15.58,120.04,24,2,022†km N 43∞ E of Palauig (Zambales)
28 June 2020 - 02:29 PM,8.44,125.75,24,1.9,004†km S 74∞ W of Talacogon (Agusan Del Sur)
28 June 2020 - 01:55 PM,5.74,126.27,19,2.9,074†km S 78∞ E of Jose Abad Santos (Davao Occidental)
28 June 2020 - 01:47 PM,6.48,125.03,32,2.4,011†km S 46∞ E of Lutayan (Sultan Kudarat)
28 June 2020 - 01:46 PM,6.47,125.07,28,2.4,016†km S 55∞ E of Lutayan (Sultan Kudarat)
28 June 2020 - 01:42 PM,6.49,125.16,23,2.5,019†km S 18∞ W of Kiblawan (Davao Del Sur)
28 June 2020 - 01:20 PM,11.97,124.7,130,2.9,015†km S 46∞ E of Calbayog City (Samar)
28 June 2020 - 12:44 PM,11.29,124.6,18,2,005†km S 81∞ W of Capoocan (Leyte)
28 June 2020 - 12:44 PM,7.9,126.29,5,2.4,022†km N 56∞ W of Cateel (Davao Oriental)
28 June 2020 - 12:28 PM,5.81,126.07,25,2.5,051†km S 81∞ E of Jose Abad Santos (Davao Occidental)
28 June 2020 - 10:27 AM,8.13,126.79,27,2.4,042†km N 74∞ E of Lingig (Surigao Del Sur)
28 June 2020 - 09:07 AM,10.98,121.69,12,2.8,033†km N 62∞ W of Belison (Antique)
28 June 2020 - 09:07 AM,6.2,126.42,99,2,063†km S 38∞ E of Governor Generoso (Davao Oriental)
28 June 2020 - 08:32 AM,7.67,126.59,34,4.1,011†km N 17∞ E of Baganga (Davao Oriental)
28 June 2020 - 06:43 AM,17.48,122.7,3,2.2,045†km N 69∞ E of Divilacan (Isabela)
28 June 2020 - 06:30 AM,6.62,125.23,6,2.3,004†km S 29∞ E of Kiblawan (Davao Del Sur)
28 June 2020 - 06:07 AM,16.49,121.3,96,2,007†km S 61∞ E of Quezon (Nueva Vizcaya)
28 June 2020 - 05:49 AM,6.29,126.8,33,2.3,090†km S 63∞ E of Governor Generoso (Davao Oriental)
