Date - Time,Lat,Long,Depth,Mag,Location
26 April 2022 - 03:28 AM,7.13,125.51,18,2.7,013 km N 55Åã W of City Of Davao (Davao Del Sur)
26 April 2022 - 03:26 AM,7.19,123.58,51,2.1,035 km S 32Åã E of Tabina (Zamboanga Del Sur)
26 April 2022 - 03:16 AM,17.92,121.12,33,1.8,014 km S 30Åã W of Kabugao (Apayao)
26 April 2022 - 02:32 AM,15.82,119.91,24,1.6,001 km S 40Åã E of Infanta (Pangasinan)
26 April 2022 - 02:26 AM,17.58,121.01,29,2.5,001 km N 11Åã W of Malibcong (Abra)
26 April 2022 - 01:50 AM,13.64,120.65,119,3.4,022 km S 04Åã E of Calatagan (Batangas)
26 April 2022 - 01:42 AM,13.7,120.61,110,2.4,015 km S 09Åã W of Calatagan (Batangas)
26 April 2022 - 01:20 AM,16.21,122.21,32,2,012 km S 53Åã E of Casiguran (Aurora)
26 April 2022 - 01:11 AM,8.47,125.42,32,1.6,034 km S 47Åã W of Esperanza (Agusan Del Sur)
26 April 2022 - 01:07 AM,18.6,121.03,32,2.3,005 km S 86Åã W of Claveria (Cagayan)
26 April 2022 - 12:43 AM,9.4,125.56,1,2.3,016 km S 15Åã E of Mainit (Surigao Del Norte)
25 April 2022 - 11:37 PM,8.89,125.96,3,2.3,011 km S 56Åã W of San Miguel (Surigao Del Sur)
25 April 2022 - 11:34 PM,17.79,121.11,33,1.5,022 km S 87Åã W of Conner (Apayao)
25 April 2022 - 10:59 PM,7.03,125.59,61,2.7,015 km S 69Åã W of Island Garden City Of Samal (Davao Del Norte)
25 April 2022 - 08:04 PM,16.47,122.27,36,2.1,006 km S 10Åã E of Dinapigue (Isabela)
25 April 2022 - 06:33 PM,14,120.45,115,2.5,021 km S 66Åã W of Nasugbu (Batangas)
25 April 2022 - 04:51 PM,7.29,125.34,264,1.6,024 km S 75Åã E of Arakan (Cotabato)
25 April 2022 - 04:46 PM,13.76,120.57,89,2.6,011 km S 43Åã W of Calatagan (Batangas)
25 April 2022 - 04:29 PM,13.64,120.43,30,2.2,021 km S 64Åã E of Looc (Occidental Mindoro)
25 April 2022 - 03:19 PM,17.92,120.73,5,2.5,007 km N 86Åã E of Nueva Era (Ilocos Norte)
25 April 2022 - 02:16 PM,6.8,127.17,21,3.6,083 km S 57Åã E of Manay (Davao Oriental)
25 April 2022 - 11:14 AM,18.5,120.95,8,2.7,006 km N 49Åã E of Adams (Ilocos Norte)
25 April 2022 - 08:33 AM,8.47,122.68,10,2.4,039 km N 01Åã E of Liloy (Zamboanga Del Norte)
25 April 2022 - 07:36 AM,16.67,119.84,22,2.4,032 km N 09Åã W of Bolinao (Pangasinan)
25 April 2022 - 06:40 AM,7.99,127.19,21,2.4,083 km N 56Åã E of Baganga (Davao Oriental)
25 April 2022 - 06:37 AM,14.02,120.5,144,2.5,016 km S 66Åã W of Nasugbu (Batangas)
25 April 2022 - 06:14 AM,4.13,126.34,132,4.3,175 km S 35Åã E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
25 April 2022 - 05:58 AM,14.57,119.36,30,2.6,089 km S 62Åã W of San Antonio (Zambales)
25 April 2022 - 05:16 AM,18.93,120.92,33,2.6,036 km S 57Åã W of Dalupiri Island (Calayan) (Cagayan)
25 April 2022 - 04:49 AM,7.35,122.75,26,1.7,011 km N 69Åã W of Olutanga (Zamboanga Sibugay)
25 April 2022 - 03:56 AM,12.29,123.87,19,2.6,011 km N 06Åã E of Dimasalang (Masbate)
25 April 2022 - 03:03 AM,14.26,119.2,32,2.9,110 km N 66Åã W of Lubang (Occidental Mindoro)
25 April 2022 - 02:30 AM,12.16,121.46,13,2.2,022 km S 36Åã E of Bulalacao (Oriental Mindoro)
25 April 2022 - 02:25 AM,10.82,124.98,5,1.9,003 km S 57Åã W of Macarthur (Leyte)
25 April 2022 - 02:05 AM,15.19,119.89,15,3.9,018 km S 29Åã W of Iba (Zambales)
25 April 2022 - 01:59 AM,17.37,121.2,4,2.6,004 km S 66Åã E of Pasil (Kalinga)
25 April 2022 - 01:41 AM,9.33,126.15,22,2.3,008 km N 41Åã W of Cortes (Surigao Del Sur)
25 April 2022 - 01:19 AM,13.82,120.44,109,2,021 km S 87Åã W of Calatagan (Batangas)
24 April 2022 - 11:36 PM,17.58,122.61,28,2.5,043 km N 50Åã E of Divilacan (Isabela)
24 April 2022 - 11:25 PM,7.29,127,97,2.5,052 km N 81Åã E of Manay (Davao Oriental)
24 April 2022 - 11:08 PM,10.4,123.19,4,2.8,004 km N 56Åã W of City Of Canlaon (Negros Oriental)
24 April 2022 - 05:39 PM,14.22,119.1,30,2.7,118 km N 71Åã W of Lubang (Occidental Mindoro)
24 April 2022 - 03:24 PM,11.94,124.36,13,2.4,009 km N 80Åã W of Santo Ni?o (Samar)
24 April 2022 - 03:03 PM,18.67,120.98,25,2.9,011 km N 07Åã W of Santa Praxedes (Cagayan)
24 April 2022 - 01:03 PM,7.04,127.07,13,2.5,061 km S 72Åã E of Manay (Davao Oriental)
24 April 2022 - 12:48 PM,9.69,122.89,6,2.6,006 km S 41Åã W of Mabinay (Negros Oriental)
24 April 2022 - 12:41 PM,17.57,121.22,29,2.2,021 km N 19Åã E of Pasil (Kalinga)
24 April 2022 - 12:20 PM,13.42,122.31,12,2.3,024 km N 72Åã W of San Francisco (Quezon)
24 April 2022 - 11:31 AM,18.48,121.03,8,2.6,010 km S 20Åã E of Santa Praxedes (Cagayan)
24 April 2022 - 11:25 AM,10.37,125.91,11,2.5,036 km N 89Åã E of Loreto (Dinagat Islands)
24 April 2022 - 11:01 AM,9.2,126.02,12,2,003 km S 04Åã W of Carmen (Surigao Del Sur)
24 April 2022 - 10:50 AM,16.59,119.66,22,3.6,033 km N 49Åã W of Bolinao (Pangasinan)
24 April 2022 - 10:07 AM,14.19,119.46,8,2.1,081 km N 63Åã W of Lubang (Occidental Mindoro)
24 April 2022 - 09:45 AM,14.25,119.19,33,2.4,109 km N 67Åã W of Lubang (Occidental Mindoro)
24 April 2022 - 09:26 AM,10.67,124.38,55,1.7,002 km N 06Åã E of San Francisco (Cebu)
24 April 2022 - 08:53 AM,18.35,121.05,2,2.1,011 km N 05Åã E of Calanasan (Apayao)
24 April 2022 - 08:31 AM,5.49,127.36,33,3.2,192 km S 48Åã E of Governor Generoso (Davao Oriental)
24 April 2022 - 06:59 AM,14.43,120.4,107,1.7,010 km S 86Åã W of Mariveles (Bataan)
24 April 2022 - 05:53 AM,17.46,120.28,26,2.3,014 km S 49Åã W of Caoayan (Ilocos Sur)
24 April 2022 - 05:19 AM,17.96,122.5,28,1.9,067 km N 83Åã E of Baggao (Cagayan)
24 April 2022 - 04:25 AM,7.22,127.04,3,3.2,056 km N 89Åã E of Manay (Davao Oriental)
24 April 2022 - 04:23 AM,15.78,120.01,24,1.6,005 km S 42Åã E of Santa Cruz (Zambales)
24 April 2022 - 04:08 AM,7.11,127.17,17,3.4,064 km S 81Åã E of Manay (Davao Oriental)
24 April 2022 - 04:07 AM,13.69,120.57,84,1.7,017 km S 25Åã W of Calatagan (Batangas)
24 April 2022 - 03:59 AM,12.98,123.28,11,2.7,010 km N 23Åã E of Claveria (Masbate)
24 April 2022 - 03:45 AM,10.06,126.08,29,2.1,005 km N 01Åã E of Burgos (Surigao Del Norte)
24 April 2022 - 03:38 AM,15.13,119.84,27,2,024 km S 81Åã W of Cabangan (Zambales)
24 April 2022 - 03:34 AM,11.42,126.12,1,3.5,055 km N 82Åã E of Hernani (Eastern Samar)
24 April 2022 - 02:52 AM,13,123.29,2,3.1,012 km N 25Åã E of Claveria (Masbate)
24 April 2022 - 02:33 AM,10.08,125.16,11,2,003 km N 04Åã E of San Francisco (Southern Leyte)
